2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07,2.812499999999994248e-07
