Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-01-01 04:32:44,32.3182,-86.9023,896614,16455,,,1.0,18286.358764762088,6536745.0,,1.8352379061669792,84000001.0,USA,133316.30358634234,
Alaska,US,2022-01-01 04:32:44,61.3707,-152.4044,157169,978,,,2.0,21484.52931808706,3685702.0,,0.6222601149081561,84000002.0,USA,503824.3717064569,
American Samoa,US,2022-01-01 04:32:44,-14.270999999999999,-170.132,10,0,,,60.0,17.97235851260761,2140.0,,0.0,16.0,ASM,3846.084721698028,
Arizona,US,2022-01-01 04:32:44,33.7298,-111.4312,1381488,24229,,,4.0,18979.828450535995,15579213.0,,1.7538335475950568,84000004.0,USA,214037.89981118924,
Arkansas,US,2022-01-01 04:32:44,34.9697,-92.3731,566486,9148,,,5.0,18771.464283300043,4416009.0,,1.61486779902769,84000005.0,USA,146331.86913397955,
California,US,2022-01-01 04:32:44,36.1162,-119.6816,5519196,76520,,,6.0,13958.33891704853,119937941.0,,1.3874257739902995,84000006.0,USA,303546.4266336015,
Colorado,US,2022-01-01 04:32:44,39.0598,-105.3111,929275,10271,,,8.0,16136.787656180106,14153698.0,,1.1052702375507788,84000008.0,USA,245777.85819665986,
Connecticut,US,2022-01-01 04:32:44,41.5978,-72.7554,510188,9160,,,9.0,14309.871827990286,11944654.0,,1.795416591530965,84000009.0,USA,335026.4368618852,
Delaware,US,2022-01-01 04:32:44,39.3185,-75.5071,180366,2286,,,10.0,18522.557827153192,2725173.0,,1.2674229067562623,84000010.0,USA,279859.6990646604,
Diamond Princess,US,2022-01-01 04:32:44,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2022-01-01 04:32:44,38.8974,-77.0268,94286,1211,,,11.0,13359.707204686085,2665457.0,,1.2843900473028869,84000011.0,USA,377677.7579564406,
Florida,US,2022-01-01 04:32:44,27.7663,-81.6868,4209927,62504,,,12.0,19601.352786841555,46498322.0,,1.4846813258282152,84000012.0,USA,216495.44363076985,
Georgia,US,2022-01-01 04:32:44,33.0406,-83.6431,1839879,31443,,,13.0,17328.865959282208,14022731.0,,1.708971079076396,84000013.0,USA,132072.82972525439,
Grand Princess,US,2022-01-01 04:32:44,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2022-01-01 04:32:44,13.4443,144.7937,19607,270,,,66.0,11938.817139482064,275347.0,,1.3770592135461823,316.0,GUM,167660.40102539747,
Hawaii,US,2022-01-01 04:32:44,21.0943,-157.4983,112932,1090,,,15.0,7976.144736247345,3016456.0,,0.9651825877519216,84000015.0,USA,213045.8120508068,
Idaho,US,2022-01-01 04:32:44,44.2405,-114.4788,319382,4162,,,16.0,17871.873714722184,1088283.0,,1.3031416923934351,84000016.0,USA,60897.78491548992,
Illinois,US,2022-01-01 04:32:44,40.3495,-88.9861,2149548,30254,,,17.0,16963.213100942634,44469630.0,,1.4074586843373584,84000017.0,USA,350933.2241987951,
Indiana,US,2022-01-01 04:32:44,39.8494,-86.2583,1246854,19037,,,18.0,18520.6987473224,16649638.0,,1.5268026569269535,84000018.0,USA,247312.78052600488,
Iowa,US,2022-01-01 04:32:44,42.0115,-93.2105,575501,7858,,,19.0,18240.514473529907,1828357.0,,1.3654190001407471,84000019.0,USA,57949.80776971668,
Kansas,US,2022-01-01 04:32:44,38.5266,-96.7265,520388,7006,,,20.0,17862.406867230926,2011163.0,,1.3463031430394243,84000020.0,USA,69033.51303704304,
Kentucky,US,2022-01-01 04:32:44,37.6681,-84.6701,856145,12118,,,21.0,19163.107953514056,8234520.0,,1.4154144449830344,84000021.0,USA,184313.3998392452,
